A Song for Christmas,2017,R.C. Newey,Becca Tobin|Kevin McGarry|Kendra Leigh Timmins|Paula Boudreau,6.6
Christmas 9 to 5,2019,Jill Carter,Tiya Sircar|Sheila McCarthy|George Wendt|Joe Dinicol,6.6
Szesnascie zyczen,2010,Peter DeLuise,Debby Ryan|Jean-Luc Bilodeau|Anna Mae Wills|Karissa Tynes,5.4
The Secret Garden,1987,Alan Grint,Gennie James|Barret Oliver|Jadrien Steele|Michael Hordern,7.2
Przyrodnia siostra z innej planety,2000,Steve Boyum,Courtnee Draper|Tamara Hope|Lance Guest|Khrystyne Haje,6.0
Pixel Perfect,2004,Mark A.Z. Dippé,Raviv Ullman|Leah Pipes|Spencer Redford|Chad 'Chato' Alger,5.7
Tempting Fate,2019,Manu Boyer,Kim Raver|Alyssa Milano|Zane Holtz|Steve Kazee|Jessica Harmon,5.6
Emmet Otter's Jug-Band Christmas,1977,Jim Henson,Jerry Nelson|Frank Oz|Marilyn Sokol|Dave Goelz,8.3
The Crossword Mysteries: A Puzzle to Die For,2019,Don McCutcheon,Lacey Chabert|Brennan Elliott|John Kapelos|Barbara Niven,6.8
Betting on the Bride,2017,Marita Grabiak,Karissa Lee Staples|Peter Mooney|Cindy Busby|Woody Jeffreys,5.7
Nie-przyjaciele,2012,Daisy von Scherler Mayer,Bella Thorne|Zendaya|Mary Mouser|Nick Robinson,5.0
A Heavenly Christmas,2016,Paul Shapiro,Kristin Davis|Eric McCormack|Shirley MacLaine|Jaeda Lily Miller,6.4
Merry Kissmas,2015,Michael Feifer,Karissa Lee Staples|Brant Daugherty|David O'Donnell|Brittany Underwood,5.4
Victoria Gotti: My Father's Daughter,2019,Catherine Cyran,Chelsea Frei|Maurice Benard|Rhonda Dent|Victoria Gotti,5.4
Love Romance & Chocolate,2019,Jonathan Wright,Lacey Chabert|Will Kemp|Brittany Bristow|Guillaume Dolmans,6.9
Engaging Father Christmas,2017,David Winning,Erin Krakow|Niall Matter|Wendie Malick|Michael Kopsa,6.8
Cabaret,1993,Sam Mendes,Jane Horrocks|Alan Cumming|Sara Kestelman|George Raistrick,8.1
A orkiestra grala dalej,1993,Roger Spottiswoode,Matthew Modine|Alan Alda|Patrick Bauchau|Nathalie Baye,7.8
A Christmas Wish,2011,Craig Clyde,Kristy Swanson|Edward Herrmann|K.C. Clyde|Tess Harper,6.7
The Wrong Boy Next Door,2019,David DeCoteau,Vivica A. Fox|Calli Taylor|Travis Burns|Alexandra Scott,4.9
Christmas in the Air,2017,Martin Wood,Catherine Bell|Eric Close|Ken Tremblett|Malcolm Stewart,6.3
Czytaj i placz,2006,Paul Hoen,Kay Panabaker|Danielle Panabaker|Alexandra Krosney|Marquise C. Brown,5.5
Rasputin,1996,Uli Edel,Alan Rickman|Greta Scacchi|Ian McKellen|David Warner,7.1
Mind Hunter,2000,Jakob Schäuffelen,Natascha Bonnermann|Michael Brandner|Rena Dumont|Luc Feit,8.6
Anne of Green Gables: A New Beginning,2008,Kevin Sullivan,Barbara Hershey|Rachel Blanchard|Shirley MacLaine|Ron Lea,5.2
Arytmetyka diabla,1999,Donna Deitch,Kirsten Dunst|Brittany Murphy|Paul Freeman|Mimi Rogers,6.5
Epoch,2001,Matt Codd,David Keith|Stephanie Niznik|Ryan O'Neal|Brian Thompson,4.9
Zaproszenie do piekla,1984,Wes Craven,Robert Urich|Joanna Cassidy|Susan Lucci|Joe Regalbuto,5.0
A Star for Christmas,2012,Michael Feifer,Briana Evigan|Corey Sevier|Karissa Vacker|Jeremy Howard,5.3
Na Zachodzie bez zmian,1979,Delbert Mann,Richard Thomas|Ernest Borgnine|Donald Pleasence|Ian Holm,7.1
Morderstwo na plebanii,1986,Julian Amyes,Joan Hickson|Paul Eddington|Cheryl Campbell|Robert Lang,7.5
Escape from Mr. Lemoncello's Library,2017,Scott McAboy,Casey Simpson|Breanna Yde|Klarke Pipkin|AJ Rivera,5.3
Sloneczny patrol: Slub na Hawajach,2003,Douglas Schwartz,David Hasselhoff|Pamela Anderson|Michael Bergin|Yasmine Bleeth,4.1
Life-Size 2,2018,Steven K. Tsuchida,Tyra Banks|Francia Raisa|Gavin Stenhouse|Hank Chen,4.9
Zlote swieta 3,2012,Michael Feifer,Shantel VanSanten|Rob Mayes|Orson Bean|Nikki Deloach,5.8
Her Infidelity,2015,Christie Will Wolf,Rachel Hunter|Clayton James|Lane Edwards|Miranda Frigon,3.6
Strzelcy Sharpe'a,1993,Tom Clegg,Sean Bean|Assumpta Serna|Brian Cox|Daragh O'Malley,7.8
One Winter Weekend,2018,Gary Yates,Taylor Cole|Jack Turner|Rukiya Bernard|Dewshane Williams,6.7
All of My Heart: The Wedding,2018,Terry Ingram,Lacey Chabert|Brennan Elliott|Pauline Egan|Heather Doerksen,7.1
Mroczny sekret niani,2018,Devon Downs,Kenny Gage|Michelle Borth|Antonio Cupo|Olesya Rulin|Michael Roark,5.3
Fan Girl,2015,Paul Jarrett,Scott Adsit|Nadia Alexander|Pico Alexander|Susan Blommaert,4.7
Nowhere,2019,Thomas Michael,Kate Drummond|Rya Kihlstedt|Al Mukadam|Ron Lea,5.9
The Christmas Shoes,2002,Andy Wolk,Rob Lowe|Kimberly Williams-Paisley|Max Morrow|Maria del Mar,6.7
Maly lord Fauntleroy,1980,Jack Gold,Ricky Schroder|Alec Guinness|Eric Porter|Colin Blakely,7.4
Mystery 101,2019,Blair Hayes,Jill Wagner|Kristoffer Polaha|Preston Vanderslice|Andy Thompson,7.0
Christmas Belle,2013,Alex Wright,Haylie Duff|Nicholas Gonzalez|Mark Famiglietti|C. Thomas Howell,5.3
The Brittany Murphy Story,2014,Joe Menendez,Amanda Fuller|Sherilyn Fenn|Eric Petersen|Chloë Crampton,3.3
The Flight Before Christmas,2015,Peter Sullivan,Mayim Bialik|Ryan McPartlin|Reginald VelJohnson|Jo Marie Payton,6.0
New Order: Decades,2018,Mike Christie,Bernard Sumner|Stephen Morris|Gillian Gilbert|Phil Cunningham,6.6
Best Christmas Party Ever,2014,John Bradshaw,Torrey DeVitto|Steve Lund|Linda Thorson|Kalinka Petrie,6.5
Prywatne Sledztwo,2011,Grant Harvey,Molly Parker|Lochlyn Munro|Susan Hogan|Natasha Calis,4.8
Killer Single Dad,2018,Robert Malenfant,Kaitlyn Black|Cameron Jebo|Robert Parks-Valletta|Paul Messinger,5.5
Sexually Bugged!,2014,Jim Wynorski,Christine Nguyen|Kylee Nash|Rebecca Love|Sammie Spades,4.3
Sabrina the Teenage Witch,1996,Tibor Takács,Melissa Joan Hart|Sherry Miller|Charlene Fernetz|Michelle Beaudoin,6.2
Szescioglowy rekin atakuje,2018,Mark Atkins,Brandon Auret|Thandi Sebe|Cord Newman|Naima Sebe,2.9
The Green Book: Guide to Freedom,2019,Yoruba Richen,Marquette Folley|Karen Allen Baxter|Jennifer Ivey,8.3
Nieme przyzwolenie,1996,Noel Nosseck,Candace Cameron Bure|Fred Savage|Gregory Alan Williams|Heather McComb,6.7
Snowmance,2017,Douglas Mitchell,Ashley Newbrough|Jesse Hutch|Adam Hurtig|Lauren Cochrane,5.4
Lec lec w przestworza,2000,Robert Townsend,Michael J. Pagan|Alex Datcher|Sherman Hemsley,5.6
iCarly: iParty with Victorious,2011,Steve Hoefer,Miranda Cosgrove|Jennette McCurdy|Nathan Kress|Jerry Trainor,7.9
Darrow & Darrow,2017,Peter DeLuise,Kimberly Williams-Paisley|Wendie Malick|Tom Cavanagh|Lilah Fitzgerald,7.0
Call Me Mrs. Miracle,2010,Michael Scott,Doris Roberts|Jewel Staite|Eric Johnson|Quinn Lord,6.8
Conrad & Michelle: If Words Could Kill,2018,Stephen Tolkin,Bella Thorne|Austin P. McKenzie|Paula Marshall|Lydia Meredith,5.5
Mrs. Miracle,2009,Michael Scott,James Van Der Beek|Erin Karpluk|Doris Roberts|Michael Strusievici,6.7
The Chronicle Mysteries: Recovered,2019,Jason Bourque,Alison Sweeney|Benjamin Ayres|Dave Collette|Olivia Steele Falconer,7.1
Powrót niesamowitego Hulka,1988,Nicholas Corea,Bill Bixby|Bill Bixby|Lou Ferrigno|Jack Colvin|Lee Purcell,5.8
Love and Sunshine,2019,Ellie Kanner,Danica McKellar|Mark Deklin|Christine Chatelain|Peter Benson,7.3
My Sweet Audrina,2016,Mike Rohl,India Eisley|William Moseley|James Tupper|Tess Atkins,5.7
Damaged,2014,Rick Bota,Merritt Patterson|Chris Klein|Michael Adamthwaite|Dakota Guppy,5.3
Jesse Stone: Thin Ice,2009,Robert Harmon,Tom Selleck|Kathy Baker|Kohl Sudduth|Leslie Hope,7.2
Pete's Christmas,2013,Nisha Ganatra,Zachary Gordon|Molly Parker|Rick Roberts|Wesley Morgan,6.0
Aligator kontra Anakonda,2015,A.B. Stone,Corin Nemec|Yancy Butler|Skye Lourie|Robert Englund,3.2
Swingers Sex Party,2007,J.W. McHausen,Jack Ketchmark|Christine Nguyen|Katrina Isis|Frank Mercuri,5.9
Morning Show Mysteries: A Murder in Mind,2019,Kevin Fair,Fernanda Alcantara|Justin Fortier|Rick Fox|Sebastian Gacki,6.8
The Teenie Weenie Bikini Squad,2012,Fred Olen Ray,Brandin Rackley|Kylee Nash|Michelle Maylene|Kelli McCarty,5.0
Trzynasta opowiesc,2013,James Kent,Janet Amsden|Alice Barlow|Isabel Barlow|Emily Beecham,6.9
Murdered at 17,2018,Curtis Crawford,Susan Walters|Cristine Prosperi|Blake Burt|Emily Galley,5.6
A Rose for Christmas,2017,Kevin Fair,Marc Bendavid|Rachel Boston|Venus Terzo|Willa Milner,6.1
Australijska przygoda,2001,Michael Lange,Joey Lawrence|Matthew Lawrence|Andrew Lawrence|Susan Walters,6.2
Mistletoe Over Manhattan,2011,John Bradshaw,Tricia Helfer|Greg Bryk|Tedde Moore|Ken Hall,6.2
Christmas Magic,2011,John Bradshaw,Lindy Booth|Paul McGillion|Derek McGrath|Kiara Glasco,6.6
Kiedy ucichna dziala,1998,John Irvin,Ron Eldard|Zak Orth|Frank Whaley|Dylan Bruno,7.1
Christmas Belles,2019,Terri J. Vaughn,Raven Goodwin|DomiNque Perry|Omar Gooding|Mark Taylor,6.6
Jezioro Consequence,1993,Rafael Eisenman,Billy Zane|Joan Severance|May Karasun|Whip Hubley,4.8
Norma Jean & Marilyn,1996,Tim Fywell,Ashley Judd|Mira Sorvino|Josh Charles|Ron Rifkin,6.0
Into Thin Air,1985,Roger Young,Ellen Burstyn|Robert Prosky|Sam Robards|Nicholas Pryor,7.0
The Road to Christmas,2006,Mark Jean,Jennifer Grey|Megan Park|Clark Gregg|Barbara Gordon,6.2
Problem Child 3: Junior in Love,1995,Greg Beeman,William Katt|Justin Chapman|Sherman Howard|Carolyn Lowery,3.3
Lizzie Borden Took an Ax,2014,Nick Gomez,Christina Ricci|Clea DuVall|Gregg Henry|Stephen McHattie,5.8
A Taste of Summer,2019,Peter DeLuise,Eric Winter|Alison Araya|Roselyn Sanchez|Antonio Cayonne,6.2
Northpole: miasteczko Swietego Mikolaja,2014,Douglas Barr,Tiffani Thiessen|Josh Hopkins|Bailee Madison|Max Charles,6.4
Piekne mleczarki,2006,Francine McDougall,Aly Michalka|AJ Michalka|Jack Coleman|Sheila McCarthy,5.2
Hamlet,2018,Robert Icke,Rhodri Huw|Ilinca Radulian|Andrew Scott|Juliet Stevenson|Jessica Brown Findlay|Luke Thompson,8.7
Window Wonderland,2013,Michael Scott,Chyler Leigh|Paul Campbell|Naomi Judd|Terence Kelly,6.8
Splitting Adam,2015,Scott McAboy,Jace Norman|Isabela Merced|Jack Griffo|Amarr M. Wooten,5.7
Christmas Catch,2018,Justin G. Dyck,Emily Alatalo|Andrew Bushell|Franco Lo Presti|Genelle Williams,5.5
Sex Tapes,2012,Eric Lacey,Angela Nicholas|Jason Sarcinelli|Chanel Preston|Sean Juergens,5.8
Illicit Desire,2018,Dean McKendrick,Andrew Espinoza Long|Valerie Baber|Brent Harvey|Kyle Knies,4.7
Brimming with Love,2018,W.D. Hogan,Kelsey Asbille|Jonathan Keltz|Alexandra Metz|Zayne Emory,6.3
Nawiedzona znaleziona,2014,Alexander Yellen,Jaime Pressly|Patrick Muldoon|Tobin Bell|Marina Sirtis,4.3
Anakondy: Krwawe slady,2009,Don E. FauntLeRoy,Crystal Allen|Linden Ashby|Danny Midwinter|Calin Stanciu,3.0
Stop the Wedding,2016,Anne Wheeler,Rachel Boston|Niall Matter|Lini Evans|Alan Thicke,6.4
The Snow Wolf: A Winter's Tale,2018,Fred Fougea,Christian Gaume|Emilia Fox|Matthias Korneli,8.2
Forever in My Heart,2019,Steven R. Monroe,Merritt Patterson|Jack Turner|Blake Berris|Catherine Byrne,6.4
SnowComing,2019,Peter DeLuise,Trevor Donovan|Lindy Booth|Lynda Boyd|Caitlin Stryker,6.6
Deadly Secrets: The Lost Children of Dozier,2016,Heidi Burke,Alison Chace,7.7
Magical Christmas Shoes,2019,Robin Dunne,Erin Karpluk|Damon Runyan|Genelle Williams|Drew Nelson,6.2
Swiateczny rewanz,2016,Jake Helgren,Tammin Sursok|Brent Bailey|Lindsey McKeon|Abigail Klein,5.3
Skandalistka Lady W.,2015,Sheree Folkson,Natalie Dormer|Will Keen|Aneurin Barnard|Shaun Evans,6.5
Mulholland Dr.,1999,David Lynch,Justin Theroux|Naomi Watts|Laura Harring|Ann Miller,8.3
Arsenic and Old Lace,1969,Robert Scheerer,Helen Hayes|Bob Crane|Lillian Gish|Fred Gwynne,7.0
Desperacja,2006,Mick Garris,Tom Skerritt|Steven Weber|Annabeth Gish|Charles Durning,5.3
Bobbi Kristina,2017,Ty Hodges,Joy Rovaris|Nadji Jeter|Demetria McKinney|Vivica A. Fox,5.8
Hrabia Monte Christo,1975,David Greene,Richard Chamberlain|Trevor Howard|Louis Jourdan|Donald Pleasence,7.0
Winchester 73,1967,Herschel Daugherty,Tom Tryon|John Saxon|Dan Duryea|John Drew Barrymore,5.6
Wydarzylo sie w Los Angeles,1989,Michael Mann,Scott Plank|Alex McArthur|Michael Rooker|Ely Pouget,6.0
The Cheetah Girls: One World,2008,Paul Hoen,Adrienne Houghton|Sabrina Bryan|Kiely Williams|Roshan Seth,4.6
A Christmas Cruise,2017,David DeCoteau,Vivica A. Fox|Jessica Morris|Kristoff St. John|Rib Hillis,4.8
Return to Halloweentown,2006,David Jackson,Sara Paxton|Judith Hoag|Lucas Grabeel|Joey Zimmerman,5.6
Halloweentown High,2004,Mark A.Z. Dippé,Kimberly J. Brown|Debbie Reynolds|Judith Hoag|Joey Zimmerman,6.2
Bunt FM,2012,Peter Howitt,Debby Ryan|Sarena Parmar|Adam DiMarco|Atticus Mitchell,6.0
Winter Love Story,2019,T.W. Peacocke,Jen Lilley|Kevin McGarry|Mary-Margaret Humes|Laura Miyata,7.1
Toxic Shark,2017,Cole Sharpe,Kabby Borders|Christina Masterson|Michelle Cortés|Bryce Durfee,3.3
Lepszy model,2014,Paul Hoen,China Anne McClain|Kelli Berglund|Marshall Williams|Matt Shively,5.5
Naughty & Nice,2014,Sam Irvin,Haylie Duff|Tilky Jones|Maureen McCormick|Eric Petersen,6.0
Podejrzenia pana Whichera: Morderstwo w domu na Road Hill,2011,James Hawes,Paddy Considine|Peter Capaldi|Tom Georgeson|William Beck,6.7
Rock and Roll Christmas,2019,Max McGuire,Kwaku Adu-Poku|Risa Cohen|Michael Dickson|Kelaiah Guiel,5.5
Pogrzebany zywcem,1990,Frank Darabont,Tim Matheson|Jennifer Jason Leigh|William Atherton|Hoyt Axton,6.5
Phil Spector,2013,David Mamet,Al Pacino|Helen Mirren|Jeffrey Tambor|Chiwetel Ejiofor,6.2
Once Upon a Prince,2018,Alex Wright,Megan Park|Jonathan Keltz|Kayla Wallace|Charles Jarman,6.4
An American Christmas Carol,1979,Eric Till,Henry Winkler|David Wayne|Chris Wiggins|R.H. Thomson,6.8
Cyberszantaz,2015,Ben Chanan,Maisie Williams|Ella Purnell|Wilson Haagens|Anthony Shuster,6.8
Infidelity in Suburbia,2017,David Winning,Sarah Butler|Marcus Rosner|Peter Benson|Arlo Hajdu,4.3
Cast a Deadly Spell,1991,Martin Campbell,Fred Ward|David Warner|Julianne Moore|Clancy Brown,6.5
Wesolych Swiat - Drake i Josh,2008,Michael Grossman,Drake Bell|Josh Peck|Miranda Cosgrove|Bailee Madison,6.9
Grumpy Cat's Worst Christmas Ever,2014,Tim Hill,Grumpy Cat|Megan Charpentier|Daniel Roebuck|Russell Peters,5.0
Silent Night,2002,Rodney Gibbons,Linda Hamilton|Matthew Harbour|Romano Orzari|Alain Goulem,7.6
Christmas Cupid's Arrow,2018,Michael D. Sellers,Elisabeth Harnois|Jonathan Togo|Chad Michael Collins|Sasha Jackson,4.5
Worricker - Drugie starcie,2014,David Hare,Winona Ryder|Christopher Walken|Bill Nighy|Hansel Piper,6.5
Christmas Cupcakes,2018,Dylan Pearce,Cindy Busby|Erin Karpluk|Corey Loranger|Fulvio Cecere,6.6
A Wrinkle in Time,2003,John Kent Harrison,Katie Stuart|David Dorfman|Gregory Smith|Chris Potter,5.6
A Puppy for Christmas,2016,Justin G. Dyck,Myles Milne|Cindy Busby|Greyston Holt|Christopher Russell|Allison Price,6.0
Nie bój sie ciemnosci,1973,John Newland,Kim Darby|Jim Hutton|Barbara Anderson|William Demarest,6.7
The Good Mistress,2014,Terry Ingram,Annie Heise|Antonio Cupo|Kendra Anderson|Jeremy Guilbaut,5.3
Lake Placid 3,2010,Griff Furst,Colin Ferguson|Yancy Butler|Kirsty Mitchell|Kacey Clarke,3.3
He Knows Your Every Move,2018,Lane Shefter Bishop,Drew Seeley|Rosalie McIntire|Sofia Pernas|Andrew Kai,4.8
Kto byl niegrzeczny?,2012,David Mackay,Hilarie Burton|Matt Dallas|Gabriel Tigerman|Meredith Baxter,6.5
A Fairly Odd Movie: Grow Up Timmy Turner!,2011,Savage Steve Holland,Drake Bell|Daniella Monet|Daran Norris|Randy Jackson,4.0
Rocky Marciano,1999,Charles Winkler,Jon Favreau|Penelope Ann Miller|Judd Hirsch|Tony Lo Bianco,6.6
Na ostrzu 3: Goniac marzenia,2008,Stuart Gillard,Matt Lanter|Francia Raisa|Sarah Gadon|Stefano DiMatteo,6.3
Love Alaska,2019,Justin G. Dyck,Sarah Podemski|Victor Zinck Jr.|Lanette Ware|Martin Roach,6.2
A Very Corgi Christmas,2019,Andrew Cymek,Kelly Kruger|Kevin McGarry|Davide Fair|Ariella Cannon,5.0
Tyson,1995,Uli Edel,George C. Scott|Paul Winfield|Michael Jai White|James Sikking,6.3
Samotny kowboj,2003,Simon Wincer,Tom Selleck|Isabella Rossellini|Keith Carradine|George Eads,7.1
Mother May I Sleep with Danger?,2016,Melanie Aitkenhead,Emily Meade|Leila George|Nick Eversman|Ivan Sergei,4.0
Blackadder's Christmas Carol,1988,Richard Boden,Rowan Atkinson|Tony Robinson|Miranda Richardson|Stephen Fry,8.0
The Perfect One,2018,Nick Everhart,Helena Mattsson|Leah Pipes|Lisa Thornhill|Nichole Galicia,5.7
In Pursuit of Honor,1995,Ken Olin,Don Johnson|Craig Sheffer|Gabrielle Anwar|Bob Gunton,7.2
Scorned,2019,Roland Joffé,Rose Bianco|Kody Christiansen|Trevor David|Emilie de Ravin,5.1
Indie Sex: Teens,2007,Lisa Ades,Rosanna Arquette|Jamie Babbit|Jami Bernard|Catherine Breillat,6.8
Date with Love,2016,Ron Oliver,Shenae Grimes-Beech|Andrew W. Walker|Bailee Madison|Quinn Lord,6.0
Death of a Cheerleader,2019,Paul Shapiro,Aubrey Peeples|Morgan Taylor Campbell|Sarah Dugdale|Madelyn Grace,5.0
Atak na Entebbe,1976,Irvin Kershner,Peter Finch|Charles Bronson|Yaphet Kotto|Martin Balsam,6.7
Wskakuj!,2007,Paul Hoen,Corbin Bleu|Keke Palmer|David Reivers|Shanica Knowles,5.3
The Reckoning,2015,Mark Jean,Katie Leclerc|Chad Connell|Jacob Blair|Rohan Campbell,5.7
Just Add Romance,2019,Terry Ingram,Meghann Fahy|Luke Macfarlane|Theresa Wong|Michelle Martin,6.7
De Kuthoer,2019,Ivo van Aart,Genio de Groot|Katja Herbers|Rein Hofman|Bram van der Kelen,6.5
Home by Christmas,2006,Gail Harvey,Linda Hamilton|Rob Stewart|Brenda Crichlow|Garwin Sanford,6.5
Grupa KISS walczy z fantomem,1978,Gordon Hessler,Peter Criss|Ace Frehley|Gene Simmons|Paul Stanley,4.8
Remember Sunday,2013,Jeff Bleckner,Alexis Bledel|Zachary Levi|Merritt Wever|Barry Shabaka Henley,6.9
Piecioglowy rekin atakuje,2017,Nico De Leon,Jose Montesinos|Chris Bruno|Nikki Howard|Lindsay Sawyer|Jeffrey Holsman,3.1
24,2008,Jon Cassar,Kiefer Sutherland|Cherry Jones|Bob Gunton|Colm Feore,7.5
Od sklepowej do królowej,2008,Stephen Herek,Ashley Tisdale|Kevin Pollak|Lauren Collins|Shenae Grimes-Beech,5.3
The Boy with the Topknot,2017,Lynsey Miller,Sacha Dhawan|Deepti Naval|Anupam Kher|Joanna Vanderham,6.5
The Crossing,2000,Robert Harmon,Jeff Daniels|Roger Rees|Sebastian Roché|Steven McCarthy,7.1
Mroczny sekret Jodi Arias,2013,Jace Alexander,Tania Raymonde|Jesse Lee Soffer|Leah Pipes|Zane Holtz,6.2
The Simone Biles Story: Courage to Soar,2018,Vanessa Parise,Simon Akenhead|Tim Beckmann|Raven Bowens|Kai Bradbury,6.6
Alicja po drugiej stronie lustra,1998,John Henderson,Kate Beckinsale|Charlotte Curley|Penelope Wilton|Geoffrey Palmer,5.5
Innocent,2011,Mike Robe,Bill Pullman|Marcia Gay Harden|Richard Schiff|Mariana Klaveno,5.4
Farma na odludziu,1995,John Schlesinger,Eileen Atkins|Kate Beckinsale|Sheila Burrell|Stephen Fry,7.3
Fifteen and Pregnant,1998,Sam Pillsbury,Kirsten Dunst|Park Overall|Julia Whelan|David Andrews,5.7
Christmas Solo,2017,Christie Will Wolf,Kelli Williams|Jonathan Scarfe|Pippa Mackie|Kayla Wallace,5.8
The Kacey Musgraves Christmas Show,2019,Chris Howe,Kacey Musgraves|Dan Levy|James Corden|Leon Bridges,7.2
Jedziemy do babci,1992,Jeff Franklin,Ashley Olsen|Mary-Kate Olsen|Rhea Perlman|Cynthia Geary,5.8
My One & Only,2019,Gary Yates,Pascale Hutton|Sam Page|Stephen Huszar|Rhonda Dent,6.7
Unlikely Angel,1996,Michael Switzer,Dolly Parton|Roddy McDowall|Brian Kerwin|Allison Mack,6.6
Matchmaker Santa,2012,David S. Cass Sr.,Lacey Chabert|Florence Henderson|John Ratzenberger|Lin Shaye,6.7
Helter Skelter,2004,John Gray,Jeremy Davies|Clea DuVall|Allison Smith|Eric Dane,6.4
Christmas in Conway,2013,John Kent Harrison,Andy Garcia|Mandy Moore|Cheri Oteri|Riley Smith,6.8
Magia zwyczajnych dni,2005,Brent Shields,Keri Russell|Skeet Ulrich|Mare Winningham|Tania Gunadi,7.7
Every Day is Christmas,2018,David Weaver,Toni Braxton|Gloria Reuben|Michael Jai White|Towanda Braxton,5.7
Uspione morderstwo,1987,John Davies,Joan Hickson|Geraldine Alexander|John Moulder-Brown|Frederick Treves,7.7
A Mother's Worst Fear,2018,Jared Cohn,Katrina Begin|Joey Lawrence|Lily Delamere|David Chokachi,4.5
A Christmas Switch,2018,Brian Herzlinger,Jackie Seiden|Ashley Wood|Houston Rhines|John Patrick Jordan,6.2
Piesn skazanca,1982,Lawrence Schiller,Tommy Lee Jones|Christine Lahti|Rosanna Arquette|Eli Wallach,7.1
L.M. Montgomery's Anne of Green Gables: Fire & Dew,2017,John Kent Harrison,Ella Ballentine|Sara Botsford|Martin Sheen|Julia Lalonde,6.7
The Confession,2013,Michael Landon Jr.,Steve Boles|Ray Collins|Al Curl|Brett Gentile,6.2
Along Came a Nanny,2014,Michael Scott,Cameron Mathison|Sarah Lancaster|Valin Shinyei|Jena Skodje,6.1
Too Young to Die?,1990,Robert Markowitz,Michael Tucker|Juliette Lewis|Brad Pitt|Alan Fudge,5.9
The Lost World,2001,Stuart Orme,Bob Hoskins|James Fox|Tom Ward|Matthew Rhys,6.6
Married by Christmas,2016,Letia Clouston,Jes Macallan|April Bowlby|James Eckhouse|Lee Garlington,5.6
The Night They Saved Christmas,1984,Jackie Cooper,Jaclyn Smith|Art Carney|Paul Le Mat|Mason Adams,6.9
No One Would Tell,2018,Gail Harvey,Shannen Doherty|Mira Sorvino|Matreya Scarrwener|Callan Potter,6.3
Christmas in Connecticut,1992,Arnold Schwarzenegger,Dyan Cannon|Kris Kristofferson|Tony Curtis|Richard Roundtree,4.8
Wilcze prawo: 1974,2009,Julian Jarrold,Andrew Garfield|David Morrissey|John Henshaw|Anthony Flanagan,7.0
Ostatnie takie ranczo,1999,Greg Beeman,Joey Lawrence|Andrew Lawrence|Susan Walters|M.C. Gainey,6.2
A Moving Romance,2017,W.D. Hogan,Ambyr Childers|Keegan Allen|Jim O'Heir|Romy Rosemont,5.8
Nie wierzcie blizniaczkom 3,1989,Mollie Miller,Hayley Mills|Barry Bostwick|Ray Baker|Patricia Richardson,6.1
Wedding at Graceland,2019,Eric Close,Wes Brown|Priscilla Presley|Kellie Pickler|David Keith,6.0
Destination Wedding,2017,James Head,Alexa PenaVega|Jeremy Guilbaut|Rafael Simón|Andrea Brooks,6.1
Zaginiony batalion,2001,Russell Mulcahy,Ricky Schroder|Phil McKee|Jamie Harris|Jay Rodan,7.0
Bedroom Eyes,2017,Dean McKendrick,Pristine Edge|Angelo Bertoli|Carter Cruise|Abraham Martinez,4.9
Cop and a Half: New Recruit,2017,Jonathan A. Rosenbaum,Lou Diamond Phillips|Lulu Wilson|Janet Kidder|Michael Coleman,5.4
Click & Collect,2018,Ben Palmer,Stephen Merchant|Asim Chaudhry|Sophia Di Martino|Emily Aston,7.1
Worricker. Ostateczna rozgrywka,2014,David Hare,Ralph Fiennes|Shazad Latif|Felicity Jones|James McArdle,6.6
Hulk przed sadem,1989,Bill Bixby,Lou Ferrigno|Marta DuBois|Nancy Everhard,5.9
Chernobyl: The Final Warning,1991,Anthony Page,Jon Voight|Jason Robards|Sammi Davis|Annette Crosbie,6.4
Zabic Jezusa,2015,Christopher Menaul,Kelsey Grammer|Vernon Dobtcheff|Eoin Macken|Rufus Sewell,4.6
The Muppets' Wizard of Oz,2005,Kirk R. Thatcher,Ashanti|Jeffrey Tambor|Quentin Tarantino|David Alan Grier,5.3
His Double Life,2016,Peter Sullivan,Emmanuelle Vaugier|Brian Krause|Cristine Prosperi|Kati Salowsky,4.9
Magiczne slowa: Opowiesc o J.K. Rowling,2011,Paul A. Kaufman,Poppy Montgomery|Emily Holmes|Antonio Cupo|Janet Kidder,6.7
One Fine Christmas,2019,Fred Olen Ray,Daniel Booko|Alfonso Caballero|June Carryl|Rick Fox,7.1
Tozsamosc szpiega. Upadek Sama Axa,2011,Jeffrey Donovan,Bruce Campbell|Kiele Sanchez|RonReaco Lee|Pedro Pascal,7.2
Angels in the Snow,2015,George Erschbamer,Kristy Swanson|Chris Potter|Colin Lawrence|Catherine Lough Haggquist,5.7
The Christmas Blessing,2005,Karen Arthur,Neil Patrick Harris|Rebecca Gayheart|Angus T. Jones|Hugh Thompson,6.2
Fallen Angel,2003,Michael Switzer,Gary Sinise|Joely Richardson|Gordon Pinsent|Jordy Benattar,7.0
Wymarzeni,2014,Kenny Leon,Katharine McPhee|Mike Vogel|JoBeth Williams|Joe Massingill,6.3
Ice Sculpture Christmas,2015,David Mackay,Rachel Boston|David Alpay|Brenda Strong|Paul McGillion,6.7
Tru Confessions,2002,Paul Hoen,Clara Bryant|Shia LaBeouf|Mare Winningham|William Francis McGuire,7.5
