Pirates of the Caribbean: Dead Men Tell No Tales,2017,Joachim Rønning,Johnny Depp|Javier Bardem,6.8
Vicky Cristina Barcelona,2008,Woody Allen,Scarlett Johansson|Penélope Cruz,7.0
Avengers: Age of Ultron,2015,Joss Whedon,Robert Downey Jr.|Chris Hemsworth,7.3
The Hunger Games: Mockingjay Part 1,2014,Francis Lawrence,Jennifer Lawrence|Josh Hutcherson,6.7
In Time,2011,Andrew Niccol,Justin Timberlake|Amanda Seyfried,7.1
Life of Brian,1979,Terry Jones,Graham Chapman|John Cleese,7.9
The Believer,2001,Henry Bean,Ryan Gosling|Summer Phoenix,7.4
Der Name der Rose,1986,Jean-Jacques Annaud,Sean Connery|Christian Slater,7.7
Ostatnia rodzina,2016,Jan P. Matuszynski,Andrzej Seweryn|Dawid Ogrodnik,7.7
Ocean's Eleven,2001,Steven Soderbergh,George Clooney|Brad Pitt,7.6
Independence Day,1996,Roland Emmerich,Will Smith|Jeff Goldblum,7.2
Chce sie zyc,2013,Maciej Pieprzyca,Dawid Ogrodnik|Kamil Tkacz,7.7
Pride & Prejudice,2005,Joe Wright,Keira Knightley|Matthew Macfadyen,7.7
American Hustle,2013,David O. Russell,Christian Bale|Bradley Cooper,6.7
Psy,1992,Wladyslaw Pasikowski,Boguslaw Linda|Marek Kondrat,7.7
Poranek kojota,2001,Olaf Lubaszenko,Maciej Stuhr|Karolina Rosinska,7.3
The Age of Adaline,2015,Lee Toland Krieger,Blake Lively|Michiel Huisman,7.3
Doctor Strange,2016,Scott Derrickson,Benedict Cumberbatch|Chiwetel Ejiofor,7.3
2001: A Space Odyssey,1968,Stanley Kubrick,Keir Dullea|Gary Lockwood,7.7
Mamma Mia!,2008,Phyllida Lloyd ,Meryl Streep|Pierce Brosnan,6.6
The Perks of Being a Wallflower,2012,Stephen Chbosky,Logan Lerman|Emma Watson,7.6
Kill Bill: Vol. 2,2004,Quentin Tarantino,Uma Thurman|Michael Madsen,7.4
Primal Fear,1996,Gregory Hoblit,Richard Gere|Laura Linney,7.9
Miasto 44,2014,Jan Komasa,Jozef Pawlowski|Zofia Wichlacz,6.4
Kingdom of Heaven,2005,Ridley Scott,Orlando Bloom|Eva Green,7.2
The Day After Tomorrow,2004,Roland Emmerich,Dennis Quaid|Jake Gyllenhaal,6.9
The Boondock Saints,1999,Troy Duffy,Willem Dafoe|Sean Patrick Flanery,7.8
Logan,2017,James Mangold,Hugh Jackman|Patrick Stewart,7.6
Gangs of New York,2002,Martin Scorsese,Leonardo DiCaprio|Daniel Day-Lewis,7.1
Jagten,2012,Thomas Vinterberg,Mads Mikkelsen|Thomas Bo Larsen,7.8
Katyn,2007,Andrzej Wajda,Andrzej Chyra|Maja Ostaszewska,6.9
Jestes Bogiem,2012,Leszek Dawid,Marcin Kowalczyk|Tomasz Schuchardt,6.7
Rush,2013,Ron Howard,Chris Hemsworth|Daniel Brühl,7.8
The Shape of Water,2017,Guillermo del Toro,Sally Hawkins|Michael Shannon,6.4
National Treasure,2004,Jon Turteltaub,Nicolas Cage|Diane Kruger,7.1
Wojna polsko-ruska,2009,Xawery Zulawski,Borys Szyc|Sonia Bohosiewicz,5.1
The Tourist,2010,Florian Henckel von Donnersmarck,Angelina Jolie|Johnny Depp,6.6
Fracture,2007,Gregory Hoblit,Anthony Hopkins|Ryan Gosling,7.7
Collateral Beauty,2016,David Frankel,Will Smith|Edward Norton,7.3
We're the Millers,2013,Rawson Marshall Thurber,Jason Sudeikis|Jennifer Aniston,7.1
Now You See Me 2,2016,Jon M. Chu,Jesse Eisenberg|Mark Ruffalo,6.9
Bridge of Spies,2015,Steven Spielberg,Tom Hanks|Mark Rylance,7.2
The Matrix Reloaded,2003,Lilly Wachowski,Keanu Reeves|Carrie-Anne Moss,7.2
Les choristes,2004,Christophe Barratier,Gérard Jugnot|François Berléand,8.0
The Exorcism of Emily Rose,2005,Scott Derrickson,Jennifer Carpenter|Laura Linney,7.0
The Bone Collector,1999,Phillip Noyce,Denzel Washington|Angelina Jolie,7.5
Die Hard,1988,John McTiernan,Bruce Willis|Alan Rickman,7.5
The Ring,2002,Gore Verbinski,Naomi Watts|Brian Cox,6.9
Rosemary's Baby,1968,Roman Polanski,Mia Farrow|John Cassavetes,7.7
Le grand bleu,1988,Luc Besson,Jean Reno|Rosanna Arquette,7.5
Once Upon a Time ... in Hollywood,2019,Quentin Tarantino,Leonardo DiCaprio|Brad Pitt,7.4
The Big Lebowski,1998,Joel Coen,Jeff Bridges|John Goodman,7.5
Love Rosie,2014,Christian Ditter,Lily Collins|Sam Claflin,7.4
Donnie Brasco,1997,Mike Newell,Al Pacino|Johnny Depp,7.8
Jumper,2008,Doug Liman,Hayden Christensen|Jamie Bell,6.8
Thor: The Dark World,2013,Alan Taylor,Chris Hemsworth|Natalie Portman,7.0
The Intern,2015,Nancy Meyers,Robert De Niro|Anne Hathaway,7.2
Prometheus,2012,Ridley Scott,Noomi Rapace|Michael Fassbender,6.3
The Village,2004,M. Night Shyamalan,Bryce Dallas Howard|Joaquin Phoenix,6.2
Dlug,1999,Krzysztof Krauze,Robert Gonera|Jacek Borcuch,7.8
Friends with Benefits,2011,Will Gluck,Justin Timberlake|Mila Kunis,6.7
The Day the Earth Stood Still,2008,Scott Derrickson,Keanu Reeves|Jennifer Connelly,5.7
Empire of the Sun,1987,Steven Spielberg,Christian Bale|John Malkovich,7.8
Big Fish,2003,Tim Burton,Ewan McGregor|Albert Finney,7.7
Passengers,2016,Morten Tyldum,Jennifer Lawrence|Chris Pratt,6.7
Avengers: Infinity War,2018,Anthony Russo,Robert Downey Jr.|Chris Hemsworth,8.2
Next,2007,Lee Tamahori,Nicolas Cage|Julianne Moore,6.9
Atonement,2007,Joe Wright,Keira Knightley|James McAvoy,7.5
A Star Is Born,2018,Bradley Cooper,Lady Gaga|Bradley Cooper,7.5
Nocturnal Animals,2016,Tom Ford,Amy Adams|Jake Gyllenhaal,7.2
Captain America: Civil War,2016,Anthony Russo,Chris Evans|Robert Downey Jr.,7.5
P.S. I Love You,2007,Richard LaGravenese,Hilary Swank|Gerard Butler,7.4
Step Up,2006,Anne Fletcher,Channing Tatum|Jenna Dewan,7.0
John Q,2002,Nick Cassavetes,Denzel Washington|Robert Duvall,7.5
Platoon,1986,Oliver Stone,Tom Berenger|Willem Dafoe,8.1
Dark Shadows,2012,Tim Burton,Johnny Depp|Michelle Pfeiffer,6.6
Aliens,1986,James Cameron,Sigourney Weaver|Michael Biehn,7.6
Jack Strong,2014,Wladyslaw Pasikowski,Marcin Dorocinski|Maja Ostaszewska,7.4
Home Alone 2: Lost in New York,1992,Chris Columbus,Macaulay Culkin|Joe Pesci,6.8
Tangled,2010,Nathan Greno,None,7.6
Baby Driver,2017,Edgar Wright,Ansel Elgort|Kevin Spacey,7.1
The Island,2005,Michael Bay,Ewan McGregor|Scarlett Johansson,7.1
Beetle Juice,1988,Tim Burton,Alec Baldwin|Geena Davis,7.2
Fifty Shades of Grey,2015,Sam Taylor-Johnson,Dakota Johnson|Jamie Dornan,4.5
The Holiday,2006,Nancy Meyers,Cameron Diaz|Kate Winslet,7.2
Relatos salvajes,2014,Damián Szifrón,Ricardo Darín|Oscar Martínez,7.6
Dracula,1992,Francis Ford Coppola,Gary Oldman|Winona Ryder,7.5
The Bourne Ultimatum,2007,Paul Greengrass,Matt Damon|Julia Stiles,7.7
Kiler-ow 2-och,1999,Juliusz Machulski,Cezary Pazura|Janusz Rewinski,7.3
The Blind Side,2009,John Lee Hancock,Sandra Bullock|Tim McGraw,7.8
Star Wars: Episode II - Attack of the Clones,2002,George Lucas,Ewan McGregor|Natalie Portman,7.2
The Vow,2012,Michael Sucsy,Rachel McAdams|Channing Tatum,7.2
Sicario,2015,Denis Villeneuve,Emily Blunt|Benicio del Toro,7.2
Boyhood,2014,Richard Linklater,Ellar Coltrane|Patricia Arquette,7.0
Brothers,2009,Jim Sheridan,Tobey Maguire|Jake Gyllenhaal,7.5
Batman,1989,Tim Burton,Michael Keaton|Jack Nicholson,7.3
Billy Elliot,2000,Stephen Daldry,Jamie Bell|Julie Walters,7.6
End of Watch,2012,David Ayer,Jake Gyllenhaal|Michael Peña,7.7
The Girl on the Train,2016,Tate Taylor,Emily Blunt|Haley Bennett,6.3
Spectre,2015,Sam Mendes,Daniel Craig|Christoph Waltz,6.7
The Bridges of Madison County,1995,Clint Eastwood,Clint Eastwood|Meryl Streep,7.5
Apocalypto,2006,Mel Gibson,Rudy Youngblood|Dalia Hernández,7.3
Captain America: The Winter Soldier,2014,Anthony Russo,Chris Evans|Samuel L. Jackson,7.3
8 Mile,2002,Curtis Hanson,Eminem|Mekhi Phifer,7.3
Katedra,2002,Tomasz Baginski,None,7.9
Saw,2004,James Wan,Tobin Bell|Cary Elwes,6.7
Pod Mocnym Aniolem,2014,Wojciech Smarzowski,Robert Wieckiewicz|Julia Kijowska,6.9
The Proposal,2009,Anne Fletcher,Sandra Bullock|Ryan Reynolds,7.1
Kler,2018,Wojciech Smarzowski,Arkadiusz Jakubik|Robert Wieckiewicz,7.1
Monty Python and the Holy Grail,1975,Terry Gilliam,Graham Chapman|John Cleese,8.0
Edge of Tomorrow,2014,Doug Liman,Tom Cruise|Emily Blunt,7.4
Youth,2015,Paolo Sorrentino,Michael Caine|Harvey Keitel,7.4
Ida,2013,Pawel Pawlikowski,Agata Kulesza|Agata Trzebuchowska,6.6
Zimna wojna,2018,Pawel Pawlikowski,Joanna Kulig|Tomasz Kot,7.7
(500) Days of Summer,2009,Marc Webb,Zooey Deschanel|Joseph Gordon-Levitt,7.1
World War Z,2013,Marc Forster,Brad Pitt|Mireille Enos,6.7
Rocky,1976,John G. Avildsen,Sylvester Stallone|Talia Shire,7.7
Deadpool 2,2018,David Leitch,Ryan Reynolds|Josh Brolin,7.6
Astérix & Obélix: Mission Cléopâtre,2002,Alain Chabat,Monica Bellucci|Christian Clavier,7.3
Four Rooms,1995,Quentin Tarantino,Sammi Davis|Amanda De Cadenet,7.5
Job czyli ostatnia szara komórka,2006,Konrad Niewolski,Tomasz Borkowski|Andrzej Andrzejewski,6.0
The Matrix Revolutions,2003,Lilly Wachowski,Keanu Reeves|Laurence Fishburne,7.1
Natural Born Killers,1994,Oliver Stone,Woody Harrelson|Juliette Lewis,7.6
In Darkness,2011,Agnieszka Holland,Robert Wieckiewicz|Benno Furmann,7.2
X-Men: Days of Future Past,2014,Bryan Singer,Hugh Jackman|James McAvoy,7.4
Transcendence,2014,Wally Pfister,Johnny Depp|Rebecca Hall,6.5
Lo Imposible,2012,J.A. Bayona,Naomi Watts|Ewan McGregor,7.4
Signs,2002,M. Night Shyamalan,Mel Gibson|Joaquin Phoenix,6.3
Dear John,2010,Lasse Hallström,Channing Tatum|Amanda Seyfried,7.3
EuroTrip,2004,Alec Berg,Scott Mechlowicz|Jacob Pitts,6.9
Wanted,2008,Timur Bekmambetov,James McAvoy|Morgan Freeman,6.7
Argo,2012,Ben Affleck,Ben Affleck|Bryan Cranston,7.3
Il buono il brutto il cattivo.,1966,Sergio Leone,Clint Eastwood|Lee Van Cleef,8.2
Silent Hill,2006,Christophe Gans,Radha Mitchell|Laurie Holden,6.7
Pitbull. Niebezpieczne kobiety,2016,Patryk Vega,Sebastian Fabijanski|Joanna Kulig,6.5
Amadeus,1984,Miloš Forman,F. Murray Abraham|Tom Hulce,8.1
La Piel que habito,2011,Pedro Almodóvar,Antonio Banderas|Elena Anaya,7.3
Thor: Ragnarok,2017,Taika Waititi,Chris Hemsworth|Tom Hiddleston,7.8
I Am Sam,2001,Jessie Nelson,Sean Penn|Michelle Pfeiffer,7.8
Inside Man,2006,Spike Lee,Denzel Washington|Clive Owen,7.7
The Hunger Games: Mockingjay Part 2,2015,Francis Lawrence,Jennifer Lawrence|Josh Hutcherson,6.7
How to Train Your Dragon 2,2014,Dean DeBlois,None,7.7
Click,2006,Frank Coraci,Adam Sandler|Kate Beckinsale,6.5
Moonlight,2016,Barry Jenkins,Trevante Rhodes|André Holland,6.6
Life of Pi,2012,Ang Lee,Suraj Sharma|Irrfan Khan,7.2
The Meaning of Life,1983,Terry Gilliam,Graham Chapman|John Cleese,7.9
City of Angels,1998,Brad Silberling,Nicolas Cage|Meg Ryan,7.5
Cube,1997,Vincenzo Natali,Nicole De Boer|Nicky Guadagni,7.0
Pretty Woman,1990,Garry Marshall,Richard Gere|Julia Roberts,7.4
We Need to Talk About Kevin,2011,Lynne Ramsay,Tilda Swinton|John C. Reilly,7.4
Moulin Rouge!,2001,Baz Luhrmann,Nicole Kidman|Ewan McGregor,7.3
Beauty and the Beast,2017,Bill Condon,Emma Watson|Dan Stevens,7.2
The Butler,2013,Lee Daniels,Forest Whitaker|Oprah Winfrey,7.5
Vanilla Sky,2001,Cameron Crowe,Tom Cruise|Penélope Cruz,7.3
La grande bellezza,2013,Paolo Sorrentino,Toni Servillo|Carlo Verdone,7.7
Everest,2015,Baltasar Kormákur,Jason Clarke|Josh Brolin,7.3
Meet the Fockers,2004,Jay Roach,Ben Stiller|Robert De Niro,6.7
Legally Blonde,2001,Robert Luketic,Reese Witherspoon|Luke Wilson,6.1
Furious Seven,2015,James Wan,Vin Diesel|Paul Walker,7.3
Fast Five,2011,Justin Lin,Vin Diesel|Paul Walker,7.4
Desperado,1995,Robert Rodriguez,Antonio Banderas|Salma Hayek,7.1
From Dusk Till Dawn,1996,Robert Rodriguez,George Clooney|Harvey Keitel,7.2
Phone Booth,2002,Joel Schumacher,Colin Farrell|Forest Whitaker,7.0
Get Out,2017,Jordan Peele,Daniel Kaluuya|Allison Williams,7.0
Fargo,1996,Ethan Coen,William H. Macy|Steve Buscemi,7.6
X-Men: First Class,2011,Matthew Vaughn,James McAvoy|Michael Fassbender,7.3
The Insider,1999,Michael Mann,Al Pacino|Russell Crowe,7.4
The Fighter,2010,David O. Russell,Mark Wahlberg|Christian Bale,7.7
The Fountain,2006,Darren Aronofsky,Hugh Jackman|Rachel Weisz,7.3
Najlepszy,2017,Lukasz Palkowski,Jakub Gierszal|Kamila Kaminska,8.1
Monsters Inc.,2001,Pete Docter,Claire Keim|Danny Mann,7.5
Rogue One: A Star Wars Story,2016,Gareth Edwards,Felicity Jones|Diego Luna,7.4
You Don't Mess with the Zohan,2008,Dennis Dugan,Adam Sandler|John Turturro,6.2
Final Destination,2000,James Wong,Devon Sawa|Ali Larter,6.6
Project X,2012,Nima Nourizadeh,Thomas Mann|Oliver Cooper,6.5
Miss Peregrine's Home For Peculiar Children,2016,Tim Burton,Asa Butterfield|Eva Green,7.0
Lock Stock and Two Smoking Barrels,1998,Guy Ritchie,Jason Flemyng|Dexter Fletcher,7.9
Mulholland Dr.,2001,David Lynch,Naomi Watts|Laura Harring,7.6
Seven Years in Tibet,1997,Jean-Jacques Annaud,Brad Pitt|David Thewlis,7.5
Planeta Singli,2016,Mitja Okorn,Maciej Stuhr|Agnieszka Wiedlocha,7.1
The Number 23,2007,Joel Schumacher,Jim Carrey|Virginia Madsen,7.0
Wonder,2017,Stephen Chbosky,Julia Roberts|Owen Wilson,7.8
Captain America: The First Avenger,2011,Joe Johnston,Chris Evans|Tommy Lee Jones,6.7
Eyes Wide Shut,1999,Stanley Kubrick,Tom Cruise|Nicole Kidman,7.3
Nightcrawler,2014,Dan Gilroy,Jake Gyllenhaal|Rene Russo,7.4
The Usual Suspects,1995,Bryan Singer,Kevin Spacey|Gabriel Byrne,7.8
Dangerous Minds,1995,John N. Smith,Michelle Pfeiffer|George Dzundza,7.4
Loving Vincent,2017,Dorota Kobiela,Richard Banks|Shaun Newnham,8.1
Contratiempo,2016,Oriol Paulo,Mario Casas|Ana Wagener,8.1
Banlieue 13,2004,Pierre Morel,Cyril Raffaelli|David Belle,7.1
The Book of Eli,2010,Albert Hughes,Denzel Washington|Gary Oldman,7.0
Shrek the Third,2007,Chris Miller,None,6.6
The Lone Ranger,2013,Gore Verbinski,Johnny Depp|Armie Hammer,6.6
John Wick,2014,David Leitch,Keanu Reeves|Michael Nyqvist,6.9
Carlito's Way,1993,Brian De Palma,Al Pacino|Sean Penn,8.0
The Lovely Bones,2009,Peter Jackson,Saoirse Ronan|Mark Wahlberg,7.1
Guardians of the Galaxy Vol. 2,2017,James Gunn,Chris Pratt|Zoe Saldana,7.6
Big Hero 6,2014,Don Hall,None,7.7
Gone with the Wind,1939,George Cukor,Vivien Leigh|Clark Gable,7.9
The Hangover Part III,2013,Todd Phillips,Bradley Cooper|Ed Helms,6.2
X-Men Origins: Wolverine,2009,Gavin Hood,Hugh Jackman|Liev Schreiber,7.2
Carnage,2011,Roman Polanski,Jodie Foster|Kate Winslet,7.1
Nuovo cinema Paradiso,1988,Giuseppe Tornatore,Philippe Noiret|Salvatore Cascio,8.1
What Dreams May Come,1998,Vincent Ward,Robin Williams|Cuba Gooding Jr.,7.6
Melancholia,2011,Lars von Trier,Kirsten Dunst|Charlotte Gainsbourg,6.9
It,2017,Andy Muschietti,Jaeden Martell|Jeremy Ray Taylor,6.7
Dogville,2003,Lars von Trier,Nicole Kidman|Stellan Skarsgård,7.7
There Will Be Blood,2007,Paul Thomas Anderson,Daniel Day-Lewis|Dillon Freasier,7.7
Casablanca,1942,Michael Curtiz,Humphrey Bogart|Ingrid Bergman,7.9
Ice Age 2: The Meltdown,2006,Carlos Saldanha,None,7.2
The Wrestler,2008,Darren Aronofsky,Mickey Rourke|Marisa Tomei,7.1
Chappie,2015,Neill Blomkamp,Sharlto Copley|Dev Patel,7.1
Snow White and the Huntsman,2012,Rupert Sanders,Kristen Stewart|Chris Hemsworth,6.3
The Danish Girl,2015,Tom Hooper,Eddie Redmayne|Alicia Vikander,7.2
The Thin Red Line,1998,Terrence Malick,Sean Penn|Adrien Brody,7.6
Tres metros sobre el cielo,2010,Fernando González Molina ,María Valverde|Mario Casas,7.3
Notting Hill,1999,Roger Michell,Hugh Grant|Julia Roberts,7.1
Murder on the Orient Express,2017,Kenneth Branagh,Kenneth Branagh|Tom Bateman,6.5
Stardust,2007,Matthew Vaughn,Claire Danes|Charlie Cox,7.3
Ant-Man,2015,Peyton Reed,Paul Rudd|Michael Douglas,7.0
Transformers: Revenge of the Fallen,2009,Michael Bay,Shia LaBeouf|Megan Fox,7.2
Crank,2006,Mark Neveldine,Jason Statham|Amy Smart,7.0
Remember Me,2010,Allen Coulter,Emilie de Ravin|Chris Cooper,7.4
El Orfanato,2007,J.A. Bayona,Belén Rueda|Fernando Cayo,6.9
A Single Man,2009,Tom Ford,Colin Firth|Julianne Moore,7.5
As Good as It Gets,1997,James L. Brooks,Jack Nicholson|Helen Hunt,7.5
Moonrise Kingdom,2012,Wes Anderson,Bruce Willis|Edward Norton,7.5
Furious 6,2013,Justin Lin,Vin Diesel|Paul Walker,7.3
Sen to Chihiro no Kamikakushi,2001,Hayao Miyazaki,None,8.1
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,Larry Charles,Sacha Baron Cohen|Ken Davitian,6.3
Ghost Rider,2007,Mark Steven Johnson,Nicolas Cage|Eva Mendes,6.4
Sztuka kochania. Historia Michaliny Wislockiej,2017,Maria Sadowska,Magdalena Boczarska|Eryk Lubos,7.4
Demain tout commence,2016,Hugo Gélin,Omar Sy|Clémence Poésy,7.8
21 Jump Street,2012,Phil Lord,Jonah Hill|Channing Tatum,7.0
The Ghost Writer,2010,Roman Polanski,Ewan McGregor|Pierce Brosnan,7.2
The Twilight Saga: New Moon,2009,Chris Weitz,Robert Pattinson|Kristen Stewart,5.5
Blue Valentine,2010,Derek Cianfrance,Ryan Gosling|Michelle Williams,7.3
X2,2003,Bryan Singer,Hugh Jackman|Patrick Stewart,7.2
The Lobster,2015,Jorgos Lantimos,Colin Farrell|Rachel Weisz,6.8
Galerianki,2009,Katarzyna Roslaniec,Anna Karczmarczyk|Dagmara Krasowska,5.3
Krotki film o zabijaniu,1987,Krzysztof Kieslowski,Miroslaw Baka|Krzysztof Globisz,7.9
My Sister's Keeper,2009,Nick Cassavetes,Cameron Diaz|Alec Baldwin,7.6
Van Wilder,2002,Walt Becker,Ryan Reynolds|Tara Reid,6.6
127 Hours,2010,Danny Boyle,James Franco|Amber Tamblyn,7.1
The Patriot,2000,Roland Emmerich,Mel Gibson|Heath Ledger,7.6
Prince of Persia: The Sands of Time,2010,Mike Newell,Jake Gyllenhaal|Gemma Arterton,6.9
Desert Flower,2009,Sherry Hormann,Liya Kebede|Sally Hawkins,7.7
Finding Nemo,2003,Andrew Stanton,None,7.2
Love & Other Drugs,2010,Edward Zwick,Jake Gyllenhaal|Anne Hathaway,6.8
August: Osage County,2013,John Wells,Meryl Streep|Julia Roberts,7.3
The Giver,2014,Phillip Noyce,Jeff Bridges|Meryl Streep,6.6
The Bourne Supremacy,2004,Paul Greengrass,Matt Damon|Franka Potente,7.6
Call Me by Your Name,2017,Luca Guadagnino,Armie Hammer|Timothée Chalamet,7.7
The Place Beyond the Pines,2012,Derek Cianfrance,Ryan Gosling|Bradley Cooper,7.1
Bad Boys,1995,Michael Bay,Martin Lawrence|Will Smith,7.4
Underworld,2003,Len Wiseman,Kate Beckinsale|Scott Speedman,7.2
The Fast and the Furious: Tokyo Drift,2006,Justin Lin,Lucas Black|Shad Moss,7.1
Ghost,1990,Jerry Zucker,Patrick Swayze|Demi Moore,7.3
Star Wars: The Last Jedi,2017,Rian Johnson,Mark Hamill|Carrie Fisher,6.9
Due Date,2010,Todd Phillips,Robert Downey Jr.|Zach Galifianakis,6.6
Wonder Woman,2017,Patty Jenkins,Gal Gadot|Chris Pine,6.6
Citizen Kane,1941,Orson Welles,Orson Welles|Joseph Cotten,7.8
Batman v Superman: Dawn of Justice,2016,Zack Snyder,Ben Affleck|Henry Cavill,5.9
Basic Instinct,1992,Paul Verhoeven,Michael Douglas|Sharon Stone,7.2
Now Is Good,2012,Ol Parker,Dakota Fanning|Jeremy Irvine,7.6
Some Like It Hot,1959,Billy Wilder,Marilyn Monroe|Tony Curtis,7.9
Oblivion,2013,Joseph Kosinski,Tom Cruise|Morgan Freeman,6.8
Jurassic World,2015,Colin Trevorrow,Chris Pratt|Bryce Dallas Howard,6.6
Flight,2012,Robert Zemeckis,Denzel Washington|Don Cheadle,7.4
Le Petit Prince,2015,Mark Osborne,None,7.7
X-Men,2000,Bryan Singer,Hugh Jackman|Patrick Stewart,7.3
Dances with Wolves,1990,Kevin Costner,Kevin Costner|Mary McDonnell,7.8
Oldeuboi,2003,Chan-wook Park,Min-sik Choi|Ji-tae Yu,7.7
Nic smiesznego,1995,Marek Koterski,Cezary Pazura|Ewa Blaszczyk,7.4
The Last King of Scotland,2006,Kevin Macdonald,Forest Whitaker|James McAvoy,7.6
The Exorcist,1973,William Friedkin,Ellen Burstyn|Max von Sydow,7.5
The Expendables,2010,Sylvester Stallone,Sylvester Stallone|Jason Statham,6.7
The Nice Guys,2016,Shane Black,Russell Crowe|Ryan Gosling,6.7
Romeo + Juliet,1996,Baz Luhrmann,Leonardo DiCaprio|Claire Danes,6.8
Tylko mnie kochaj,2006,Ryszard Zatorski,Maciej Zakoscielny|Agnieszka Grochowska,5.9
Back to the Future Part II,1989,Robert Zemeckis,Michael J. Fox|Christopher Lloyd,7.5
Salt,2010,Phillip Noyce,Angelina Jolie|Liev Schreiber,6.5
The Twilight Saga: Eclipse,2010,David Slade,Kristen Stewart|Robert Pattinson,5.7
Vabank,1981,Juliusz Machulski,Jan Machulski|Leonard Pietraszak,7.7
Transformers: Dark of the Moon,2011,Michael Bay,Shia LaBeouf|Josh Duhamel,7.0
50 First Dates,2004,Peter Segal,Adam Sandler|Drew Barrymore,6.9
Toy Story,1995,John Lasseter,None,7.4
The Dressmaker,2015,Jocelyn Moorhouse,Kate Winslet|Liam Hemsworth,7.5
Only Lovers Left Alive,2013,Jim Jarmusch,Tom Hiddleston|Tilda Swinton,7.2
Nerve,2016,Henry Joost,Emma Roberts|Dave Franco,6.8
Insurgent,2015,Robert Schwentke,Shailene Woodley|Theo James,6.6
If I Stay,2014,R.J. Cutler,Chloë Grace Moretz|Mireille Enos,7.1
Burnt,2015,John Wells,Bradley Cooper|Sienna Miller,6.6
The Untouchables,1987,Brian De Palma,Kevin Costner|Sean Connery,7.8
Van Helsing,2004,Stephen Sommers,Hugh Jackman|Kate Beckinsale,6.8
Knowing,2009,Alex Proyas,Nicolas Cage|Chandler Canterbury,6.6
2 Fast 2 Furious,2003,John Singleton,Paul Walker|Tyrese Gibson,7.3
Qu'est-ce qu'on a fait au Bon Dieu?,2014,Philippe de Chauveron,Christian Clavier|Chantal Lauby,7.4
The Ides of March,2011,George Clooney,Ryan Gosling|George Clooney,7.0
Tinker Tailor Soldier Spy,2011,Tomas Alfredson,Gary Oldman|Colin Firth,7.1
Mommy,2014,Xavier Dolan,Anne Dorval|Suzanne Clément,7.9
Coco,2017,Lee Unkrich,None,8.3
Unforgiven,1992,Clint Eastwood,Clint Eastwood|Gene Hackman,7.9
Shichinin no samurai,1954,Akira Kurosawa,Takashi Shimura|Toshirô Mifune,8.0
Closer,2004,Mike Nichols,Natalie Portman|Jude Law,7.2
The Amazing Spider-Man,2012,Marc Webb,Andrew Garfield|Emma Stone,6.8
Warrior,2011,Gavin O'Connor,Joel Edgerton|Tom Hardy,7.9
Lion,2016,Garth Davis,Dev Patel|Rooney Mara,7.7
Elysium,2013,Neill Blomkamp,Matt Damon|Jodie Foster,6.4
Stay,2005,Marc Forster,Ewan McGregor|Ryan Gosling,7.3
10 Things I Hate About You,1999,Gil Junger,Heath Ledger|Julia Stiles,7.1
The Secret Life of Walter Mitty,2013,Ben Stiller,Ben Stiller|Kristen Wiig,7.0
Gone in Sixty Seconds,2000,Dominic Sena,Nicolas Cage|Angelina Jolie,7.3
Quantum of Solace,2008,Marc Forster,Daniel Craig|Olga Kurylenko,6.8
Madagascar: Escape 2 Africa,2008,Eric Darnell,None,7.1
The Mummy,1999,Stephen Sommers,Brendan Fraser|Rachel Weisz,6.8
Fast & Furious,2009,Justin Lin,Vin Diesel|Paul Walker,7.3
Maze Runner: The Scorch Trials,2015,Wes Ball,Dylan O'Brien|Ki Hong Lee,6.5
Cruel Intentions,1999,Roger Kumble,Sarah Michelle Gellar|Ryan Phillippe,6.7
Black Panther,2018,Ryan Coogler,Chadwick Boseman|Michael B. Jordan,6.7
Rejs,1970,Marek Piwowski,Stanislaw Tym|Zdzislaw Maklakiewicz,7.5
Spider-Man: Homecoming,2017,Jon Watts,Tom Holland|Michael Keaton,7.2
You've Got Mail,1998,Nora Ephron,Tom Hanks|Meg Ryan,6.8
Lady Bird,2017,Greta Gerwig,Saoirse Ronan|Laurie Metcalf,6.7
Moon,2009,Duncan Jones,Sam Rockwell|Dominique McElligott,7.4
Terminator Salvation,2009,McG,Christian Bale|Sam Worthington,6.5
Joy,2015,David O. Russell,Jennifer Lawrence|Robert De Niro,6.4
